population,metric,physical_sequence,object_id,method,frames,sum
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_145920,2,s0_l1,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_145920,2,s0_l0,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_145920,2,s1_l1,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_145920,2,s1_l0,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_145920,2,fp,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,residual,48,4600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,s0_l1,48,4700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,s0_l0,48,4700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,s1_l1,48,4700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,s1_l0,48,4700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150228,3,fp,48,4800.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,residual,32,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,s0_l1,32,2700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,s0_l0,32,2700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,s1_l1,32,2700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,s1_l0,32,2700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150535,4,fp,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,residual,24,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,s0_l1,24,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,s0_l0,24,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,s1_l1,24,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,s1_l0,24,2300.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_150823,5,fp,24,2400.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,residual,48,2800.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,s0_l1,48,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,s0_l0,48,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,s1_l1,48,3100.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,s1_l0,48,3100.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151117,6,fp,48,1500.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,residual,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,s0_l1,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,s0_l0,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,s1_l1,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,s1_l0,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_151925,7,fp,16,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,residual,48,3800.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,s0_l1,48,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,s0_l0,48,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,s1_l1,48,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,s1_l0,48,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152215,8,fp,48,4000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,residual,40,3600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,s0_l1,40,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,s0_l0,40,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,s1_l1,40,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,s1_l0,40,3900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152513,9,fp,40,4000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,residual,32,3100.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,s0_l1,32,3000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,s0_l0,32,3000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,s1_l1,32,3000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,s1_l0,32,3000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_152842,10,fp,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,residual,24,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,s0_l1,24,1500.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,s0_l0,24,1500.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,s1_l1,24,1500.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,s1_l0,24,1500.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_153453,12,fp,24,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,residual,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,s0_l1,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,s0_l0,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,s1_l1,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,s1_l0,32,3200.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154103,14,fp,32,2400.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,residual,24,2000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,s0_l1,24,1700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,s0_l0,24,1700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,s1_l1,24,1700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,s1_l0,24,1600.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_154408,15,fp,24,1900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,residual,64,800.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,s0_l1,64,900.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,s0_l0,64,1000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,s1_l1,64,700.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,s1_l0,64,1000.0
asymmetric_bad_initial_first8,adds_005,20200813-subject-02/20200813_155021,17,fp,64,2900.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,residual,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,s0_l1,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,s0_l0,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,s1_l1,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,s1_l0,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142446,2,fp,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,residual,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,s0_l1,24,2000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,s0_l0,24,2000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,s1_l1,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,s1_l0,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_142802,3,fp,24,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,residual,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,s0_l1,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,s0_l0,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,s1_l1,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,s1_l0,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143125,4,fp,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,residual,32,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,s0_l1,32,2200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,s0_l0,32,2200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,s1_l1,32,2200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,s1_l0,32,2200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143531,5,fp,32,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,residual,40,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,s0_l1,40,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,s0_l0,40,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,s1_l1,40,2500.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,s1_l0,40,2500.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_143907,6,fp,40,3800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,residual,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,s0_l1,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,s0_l0,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,s1_l1,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,s1_l0,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144313,7,fp,48,4700.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,residual,56,4700.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,s0_l1,56,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,s0_l0,56,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,s1_l1,56,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,s1_l0,56,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_144735,8,fp,56,5600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,residual,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,s0_l1,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,s0_l0,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,s1_l1,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,s1_l0,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145132,9,fp,40,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,residual,40,3400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,s0_l1,40,3400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,s0_l0,40,3400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,s1_l1,40,3300.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,s1_l0,40,3300.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_145743,10,fp,40,3200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,residual,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,s0_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,s0_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,s1_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,s1_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150144,11,fp,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,residual,24,2200.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,s0_l1,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,s0_l0,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,s1_l1,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,s1_l0,24,2100.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_150524,12,fp,24,1600.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,residual,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,s0_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,s0_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,s1_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,s1_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151246,14,fp,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,residual,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,s0_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,s0_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,s1_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,s1_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_151632,15,fp,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,residual,48,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,s0_l1,48,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,s0_l0,48,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,s1_l1,48,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,s1_l0,48,4000.0
asymmetric_bad_initial_first8,adds_01,20200709-subject-01/20200709_152420,17,fp,48,4700.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,residual,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,s0_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,s0_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,s1_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,s1_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_145920,2,fp,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,residual,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,s0_l1,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,s0_l0,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,s1_l1,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,s1_l0,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150228,3,fp,48,4800.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,residual,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,s0_l1,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,s0_l0,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,s1_l1,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,s1_l0,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150535,4,fp,32,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,residual,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,s0_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,s0_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,s1_l1,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,s1_l0,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_150823,5,fp,24,2400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,residual,48,3200.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,s0_l1,48,3600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,s0_l0,48,3600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,s1_l1,48,3400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,s1_l0,48,3400.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151117,6,fp,48,4500.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,residual,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,s0_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,s0_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,s1_l1,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,s1_l0,16,1600.0
asymmetric_bad_initial_first8,adds_01,20200813-subject-02/20200813_151925,7,fp,16,1600.0
